feature,t,value,mr,ewma,ewma_lcl,ewma_ucl,r1,r2,r3,r4
s141,616,0.1155,0,0.151024,0.0437963,0.426604,False,False,False,False
s141,617,0.1155,0,0.14392,0.0437963,0.426604,False,False,False,False
s141,618,0.1155,0,0.138236,0.0437963,0.426604,False,False,False,True
s141,619,0.1662,0.0507,0.143828,0.0437963,0.426604,False,False,False,True
s141,620,0.3835,0.2173,0.191763,0.0437963,0.426604,False,False,False,False
s141,621,0.1155,0.268,0.17651,0.0437963,0.426604,False,False,False,False
s141,622,0.1649,0.0494,0.174188,0.0437963,0.426604,False,False,False,False
s141,623,0.255,0.0901,0.190351,0.0437963,0.426604,False,False,False,False
s141,624,0.1649,0.0901,0.18526,0.0437963,0.426604,False,False,False,False
s141,625,0.3835,0.2186,0.224908,0.0437963,0.426604,False,False,False,False
s141,626,0.2209,0.1626,0.224107,0.0437963,0.426604,False,False,False,False
s141,627,0.1771,0.0438,0.214705,0.0437963,0.426604,False,False,False,False
s141,628,0.2209,0.0438,0.215944,0.0437963,0.426604,False,False,False,False
s141,629,0.1662,0.0547,0.205995,0.0437963,0.426604,False,False,False,False
s141,630,0.2209,0.0547,0.208976,0.0437963,0.426604,False,False,False,False
s141,631,0.1155,0.1054,0.190281,0.0437963,0.426604,False,False,False,False
s141,632,0.2247,0.1092,0.197165,0.0437963,0.426604,False,False,False,False
s141,633,0.3835,0.1588,0.234432,0.0437963,0.426604,False,False,False,False
s141,634,0.0852,0.2983,0.204586,0.0437963,0.426604,False,False,False,False
s141,635,0.1649,0.0797,0.196648,0.0437963,0.426604,False,False,False,False
s141,636,0.2209,0.056,0.201499,0.0437963,0.426604,False,False,False,False
s141,637,0.2247,0.0038,0.206139,0.0437963,0.426604,False,False,False,False
s141,638,0.2209,0.0038,0.209091,0.0437963,0.426604,False,False,False,False
s141,639,0.1026,0.1183,0.187793,0.0437963,0.426604,False,False,False,False
s141,640,0.2666,0.164,0.203554,0.0437963,0.426604,False,False,False,False
s141,641,0.3646,0.098,0.235763,0.0437963,0.426604,False,False,False,False
s141,642,0.2158,0.1488,0.231771,0.0437963,0.426604,False,False,False,False
s141,643,0.1662,0.0496,0.218657,0.0437963,0.426604,False,False,False,False
s141,644,0.1771,0.0109,0.210345,0.0437963,0.426604,False,False,False,False
s141,645,0.3835,0.2064,0.244976,0.0437963,0.426604,False,False,False,False
s141,646,0.2247,0.1588,0.240921,0.0437963,0.426604,False,False,False,False
s141,647,0.1026,0.1221,0.213257,0.0437963,0.426604,False,False,False,False
s141,648,0.1026,0,0.191125,0.0437963,0.426604,False,False,False,False
s141,649,0.1771,0.0745,0.18832,0.0437963,0.426604,False,False,False,False
s141,650,0.3646,0.1875,0.223576,0.0437963,0.426604,False,False,False,False
s141,651,0.3646,0,0.251781,0.0437963,0.426604,False,False,False,False
s141,652,0.1649,0.1997,0.234405,0.0437963,0.426604,False,False,False,False
s141,653,0.2158,0.0509,0.230684,0.0437963,0.426604,False,False,False,False
s141,654,0.3085,0.0927,0.246247,0.0437963,0.426604,False,False,False,False
s141,655,0.1155,0.193,0.220098,0.0437963,0.426604,False,False,False,False
s141,656,0.2158,0.1003,0.219238,0.0437963,0.426604,False,False,False,False
s141,657,0.2545,0.0387,0.226291,0.0437963,0.426604,False,False,False,False
s141,658,0.2158,0.0387,0.224192,0.0437963,0.426604,False,False,False,False
s141,659,0.2545,0.0387,0.230254,0.0437963,0.426604,False,False,False,False
s141,660,0.3085,0.054,0.245903,0.0437963,0.426604,False,False,False,False
s141,661,0.3085,0,0.258423,0.0437963,0.426604,False,False,False,False
s141,662,0.2358,0.0727,0.253898,0.0437963,0.426604,False,False,False,False
s141,663,0.2209,0.0149,0.247298,0.0437963,0.426604,False,False,False,False
s141,664,0.2358,0.0149,0.244999,0.0437963,0.426604,False,False,False,False
s141,665,0.3646,0.1288,0.268919,0.0437963,0.426604,False,False,False,False
s141,666,0.3835,0.0189,0.291835,0.0437963,0.426604,False,False,False,False
s141,667,0.2158,0.1677,0.276628,0.0437963,0.426604,False,False,False,False
s141,668,0.1026,0.1132,0.241823,0.0437963,0.426604,False,False,False,False
s141,669,0.1771,0.0745,0.228878,0.0437963,0.426604,False,False,False,False
s141,670,0.3085,0.1314,0.244802,0.0437963,0.426604,False,False,False,False
s141,671,0.1054,0.2031,0.216922,0.0437963,0.426604,False,False,False,False
s141,672,0.1649,0.0595,0.206518,0.0437963,0.426604,False,False,False,False
s141,673,0.2358,0.0709,0.212374,0.0437963,0.426604,False,False,False,False
s141,674,0.1771,0.0587,0.205319,0.0437963,0.426604,False,False,False,False
s141,675,0.2247,0.0476,0.209195,0.0437963,0.426604,False,False,False,False
s141,676,0.3085,0.0838,0.229056,0.0437963,0.426604,False,False,False,False
s141,677,0.2158,0.0927,0.226405,0.0437963,0.426604,False,False,False,False
s141,678,0.2158,0,0.224284,0.0437963,0.426604,False,False,False,False
s141,679,0.2158,0,0.222587,0.0437963,0.426604,False,False,False,False
s141,680,0.2247,0.0089,0.22301,0.0437963,0.426604,False,False,False,False
s141,681,0.2358,0.0111,0.225568,0.0437963,0.426604,False,False,False,False
s141,682,0.2158,0.02,0.223614,0.0437963,0.426604,False,False,False,False
s141,683,0.1026,0.1132,0.199411,0.0437963,0.426604,False,False,False,False
s141,684,0.1054,0.0028,0.180609,0.0437963,0.426604,False,False,False,False
s141,685,0.166,0.0606,0.177687,0.0437963,0.426604,False,False,False,False
s141,686,0.2545,0.0885,0.19305,0.0437963,0.426604,False,False,False,False
s141,687,0.166,0.0885,0.18764,0.0437963,0.426604,False,False,False,False
s141,688,0.2545,0.0885,0.201012,0.0437963,0.426604,False,False,False,False
s141,689,0.3092,0.0547,0.22265,0.0437963,0.426604,False,False,False,False
s141,690,0.166,0.1432,0.21132,0.0437963,0.426604,False,False,False,False
s141,691,0.2158,0.0498,0.212216,0.0437963,0.426604,False,False,False,False
s141,692,0.166,0.0498,0.202973,0.0437963,0.426604,False,False,False,False
s141,693,0.1316,0.0344,0.188698,0.0437963,0.426604,False,False,False,False
s141,694,0.2247,0.0931,0.195898,0.0437963,0.426604,False,False,False,False
s141,695,0.1649,0.0598,0.189699,0.0437963,0.426604,False,False,False,False
s141,696,0.1771,0.0122,0.187179,0.0437963,0.426604,False,False,False,False
s141,697,0.4611,0.284,0.241963,0.0437963,0.426604,False,False,False,False
s141,698,0.1786,0.2825,0.229291,0.0437963,0.426604,False,False,False,False
s141,699,0.2141,0.0355,0.226252,0.0437963,0.426604,False,False,False,False
s141,700,0.2677,0.0536,0.234542,0.0437963,0.426604,False,False,False,False
s141,701,0.3092,0.0415,0.249474,0.0437963,0.426604,False,False,False,False
s141,702,0.2141,0.0951,0.242399,0.0437963,0.426604,False,False,False,False
s141,703,0.4257,0.2116,0.279059,0.0437963,0.426604,False,False,False,False
s141,704,0.1771,0.2486,0.258667,0.0437963,0.426604,False,False,False,False
s141,705,0.2141,0.037,0.249754,0.0437963,0.426604,False,False,False,False
s141,706,0.1026,0.1115,0.220323,0.0437963,0.426604,False,False,False,False
s141,707,0.3085,0.2059,0.237958,0.0437963,0.426604,False,False,False,False
s141,708,0.1026,0.2059,0.210887,0.0437963,0.426604,False,False,False,False
s141,709,0.2141,0.1115,0.211529,0.0437963,0.426604,False,False,False,False
s141,710,0.166,0.0481,0.202424,0.0437963,0.426604,False,False,False,False
s141,711,0.2141,0.0481,0.204759,0.0437963,0.426604,False,False,False,False
s141,712,0.1649,0.0492,0.196787,0.0437963,0.426604,False,False,False,False
s141,713,0.2141,0.0492,0.20025,0.0437963,0.426604,False,False,False,False
s141,714,0.2162,0.0021,0.20344,0.0437963,0.426604,False,False,False,False
s141,715,0.2162,0,0.205992,0.0437963,0.426604,False,False,False,True
s141,716,0.4895,0.2733,0.262693,0.0437963,0.426604,False,False,False,False
s141,717,0.3646,0.1249,0.283075,0.0437963,0.426604,False,False,False,False
s141,718,0.3085,0.0561,0.28816,0.0437963,0.426604,False,False,False,False
s141,719,0.2141,0.0944,0.273348,0.0437963,0.426604,False,False,False,False
s141,720,0.2677,0.0536,0.272218,0.0437963,0.426604,False,False,False,False
s141,721,0.0835,0.1842,0.234475,0.0437963,0.426604,False,False,False,False
s141,722,0.2252,0.1417,0.23262,0.0437963,0.426604,False,False,False,False
s141,723,0.2134,0.0118,0.228776,0.0437963,0.426604,False,False,False,False
s141,724,0.2134,0,0.225701,0.0437963,0.426604,False,False,False,False
s141,725,0.2162,0.0028,0.2238,0.0437963,0.426604,False,False,False,False
s141,726,0.2134,0.0028,0.22172,0.0437963,0.426604,False,False,False,False
s141,727,0.0683,0.1451,0.191036,0.0437963,0.426604,False,False,False,False
s141,728,0.4611,0.3928,0.245049,0.0437963,0.426604,False,False,False,False
s141,729,0.2411,0.22,0.244259,0.0437963,0.426604,False,False,False,False
s141,730,0.0683,0.1728,0.209067,0.0437963,0.426604,False,False,False,False
s141,731,0.2134,0.1451,0.209934,0.0437963,0.426604,False,False,False,False
s141,732,0.2134,0,0.210627,0.0437963,0.426604,False,False,False,False
s141,733,0.2134,0,0.211182,0.0437963,0.426604,False,False,False,False
s141,734,0.2241,0.0107,0.213765,0.0437963,0.426604,False,False,False,False
s141,735,0.1631,0.061,0.203632,0.0437963,0.426604,False,False,False,False
s141,736,0.1658,0.0027,0.196066,0.0437963,0.426604,False,False,False,False
s141,737,0.1658,0,0.190013,0.0437963,0.426604,False,False,False,True
s141,738,0.2845,0.1187,0.20891,0.0437963,0.426604,False,False,False,False
s141,739,0.1288,0.1557,0.192888,0.0437963,0.426604,False,False,False,False
s141,740,0.1658,0.037,0.18747,0.0437963,0.426604,False,False,False,False
s141,741,0.3236,0.1578,0.214696,0.0437963,0.426604,False,False,False,False
s141,742,0.2845,0.0391,0.228657,0.0437963,0.426604,False,False,False,False
s141,743,0.0947,0.1898,0.201866,0.0437963,0.426604,False,False,False,False
s141,744,0.2763,0.1816,0.216753,0.0437963,0.426604,False,False,False,False
s141,745,0.1658,0.1105,0.206562,0.0437963,0.426604,False,False,False,False
s141,746,0.2845,0.1187,0.22215,0.0437963,0.426604,False,False,False,False
s141,747,0.2763,0.0082,0.23298,0.0437963,0.426604,False,False,False,False
s141,748,0.2763,0,0.241644,0.0437963,0.426604,False,False,False,False
s141,749,0.3194,0.0431,0.257195,0.0437963,0.426604,False,False,False,False
s141,750,0.2845,0.0349,0.262656,0.0437963,0.426604,False,False,False,False
s141,751,0.1392,0.1453,0.237965,0.0437963,0.426604,False,False,False,False
s141,752,0.4587,0.3195,0.282112,0.0437963,0.426604,False,False,False,False
s141,753,0.3549,0.1038,0.296669,0.0437963,0.426604,False,False,False,False
s141,754,1.5773,1.2224,0.552796,0.0437963,0.426604,True,False,False,False
s141,755,0.2763,1.301,0.497496,0.0437963,0.426604,False,False,False,False
s141,756,0.2134,0.0629,0.440677,0.0437963,0.426604,False,False,False,False
s141,757,0.2134,0,0.395222,0.0437963,0.426604,False,False,False,False
s141,758,0.1288,0.0846,0.341937,0.0437963,0.426604,False,False,False,False
s141,759,0.1392,0.0104,0.30139,0.0437963,0.426604,False,False,False,False
s141,760,0.1527,0.0135,0.271652,0.0437963,0.426604,False,False,False,False
s141,761,0.1288,0.0239,0.243082,0.0437963,0.426604,False,False,False,False
s141,762,0.1527,0.0239,0.225005,0.0437963,0.426604,False,False,False,False
s141,763,1.2271,1.0744,0.425424,0.0437963,0.426604,True,False,False,False
s141,764,0.1527,1.0744,0.370879,0.0437963,0.426604,False,False,False,False
s141,765,0.2134,0.0607,0.339383,0.0437963,0.426604,False,False,False,False
s141,766,0.1527,0.0607,0.302047,0.0437963,0.426604,False,False,False,False
s141,767,0.1528,0.0001,0.272197,0.0437963,0.426604,False,False,False,False
s141,768,0.1527,0.0001,0.248298,0.0437963,0.426604,False,False,False,False
s141,769,1.5773,1.4246,0.514098,0.0437963,0.426604,True,False,False,False
s141,770,0.1658,1.4115,0.444439,0.0437963,0.426604,False,False,False,False
s141,771,0.387,0.2212,0.432951,0.0437963,0.426604,False,False,False,False
s141,772,0.5703,0.1833,0.460421,0.0437963,0.426604,False,False,False,False
s141,773,0.6141,0.0438,0.491157,0.0437963,0.426604,False,False,False,False
s141,774,0.5997,0.0144,0.512865,0.0437963,0.426604,False,False,False,False
s141,775,0.113,0.4867,0.432892,0.0437963,0.426604,False,False,False,False
s141,776,0.6141,0.5011,0.469134,0.0437963,0.426604,False,False,True,False
s141,777,0.5703,0.0438,0.489367,0.0437963,0.426604,False,False,True,False
s141,778,0.3745,0.1958,0.466394,0.0437963,0.426604,False,False,False,False
s141,779,0.5703,0.1958,0.487175,0.0437963,0.426604,False,False,False,False
s141,780,0.4229,0.1474,0.47432,0.0437963,0.426604,False,False,False,False
s141,781,0.5703,0.1474,0.493516,0.0437963,0.426604,False,False,False,False
s141,782,0.1528,0.4175,0.425373,0.0437963,0.426604,False,False,False,False
s141,783,0.5703,0.4175,0.454358,0.0437963,0.426604,False,False,False,False
s141,784,0.5997,0.0294,0.483427,0.0437963,0.426604,False,False,False,False
s141,785,0.113,0.4867,0.409341,0.0437963,0.426604,False,False,False,False
s141,786,0.113,0,0.350073,0.0437963,0.426604,False,False,False,False
s141,787,0.2602,0.1472,0.332098,0.0437963,0.426604,False,False,False,False
s141,788,0.3307,0.0705,0.331819,0.0437963,0.426604,False,False,False,False
s141,789,0.3307,0,0.331595,0.0437963,0.426604,False,False,False,False
s141,790,0.113,0.2177,0.287876,0.0437963,0.426604,False,False,False,False
s141,791,0.3661,0.2531,0.303521,0.0437963,0.426604,False,False,False,False
s141,792,0.3661,0,0.316037,0.0437963,0.426604,False,False,False,False
s141,793,0.3661,0,0.326049,0.0437963,0.426604,False,False,False,False
s141,794,0.6141,0.248,0.383659,0.0437963,0.426604,False,False,False,False
s141,795,0.3745,0.2396,0.381828,0.0437963,0.426604,False,False,False,False
s141,796,0.2602,0.1143,0.357502,0.0437963,0.426604,False,False,False,False
s141,797,0.5703,0.3101,0.400062,0.0437963,0.426604,False,False,False,False
s141,798,0.4411,0.1292,0.408269,0.0437963,0.426604,False,False,False,True
s141,799,0.4411,0,0.414835,0.0437963,0.426604,False,False,False,True
s141,800,0.1541,0.287,0.362688,0.0437963,0.426604,False,False,False,False
s141,801,0.2241,0.07,0.334971,0.0437963,0.426604,False,False,False,False
s141,802,0.4411,0.217,0.356197,0.0437963,0.426604,False,False,False,False
s141,803,0.3307,0.1104,0.351097,0.0437963,0.426604,False,False,False,False
s141,804,0.4832,0.1525,0.377518,0.0437963,0.426604,False,False,False,False
s141,805,0.2903,0.1929,0.360074,0.0437963,0.426604,False,False,False,False
s141,806,0.4832,0.1929,0.384699,0.0437963,0.426604,False,False,False,False
s141,807,0.1818,0.3014,0.34412,0.0437963,0.426604,False,False,False,False
s141,808,0.4411,0.2593,0.363516,0.0437963,0.426604,False,False,False,False
s141,809,0.1818,0.2593,0.327172,0.0437963,0.426604,False,False,False,False
s141,810,0.4832,0.3014,0.358378,0.0437963,0.426604,False,False,False,False
s141,811,0.4832,0,0.383342,0.0437963,0.426604,False,False,False,False
s141,812,0.6078,0.1246,0.428234,0.0437963,0.426604,False,False,True,False
s141,813,0.4508,0.157,0.432747,0.0437963,0.426604,False,False,True,False
s141,814,0.2942,0.1566,0.405038,0.0437963,0.426604,False,False,False,False
s141,815,0.2903,0.0039,0.38209,0.0437963,0.426604,False,False,False,False
s141,816,0.6078,0.3175,0.427232,0.0437963,0.426604,False,False,False,False
s141,817,0.5433,0.0645,0.450446,0.0437963,0.426604,False,False,False,True
s141,818,0.3885,0.1548,0.438057,0.0437963,0.426604,False,False,False,True
s141,819,0.2942,0.0943,0.409285,0.0437963,0.426604,False,False,False,True
s141,820,0.6078,0.3136,0.448988,0.0437963,0.426604,False,False,False,True
s141,821,0.33,0.2778,0.425191,0.0437963,0.426604,False,False,False,True
s141,822,0.4411,0.1111,0.428372,0.0437963,0.426604,False,False,False,True
s141,823,0.4832,0.0421,0.439338,0.0437963,0.426604,False,False,False,True
s141,824,0.0613,0.4219,0.36373,0.0437963,0.426604,False,False,False,False
s141,825,0.2105,0.1492,0.333084,0.0437963,0.426604,False,False,False,False
s141,826,0.1541,0.0564,0.297287,0.0437963,0.426604,False,False,False,False
s141,827,0.2677,0.1136,0.29137,0.0437963,0.426604,False,False,False,False
s141,828,0.4411,0.1734,0.321316,0.0437963,0.426604,False,False,False,False
s141,829,0.2942,0.1469,0.315893,0.0437963,0.426604,False,False,False,False
s141,830,0.5367,0.2425,0.360054,0.0437963,0.426604,False,False,False,False
s141,831,0.1541,0.3826,0.318863,0.0437963,0.426604,False,False,False,False
s141,832,0.2233,0.0692,0.299751,0.0437963,0.426604,False,False,False,False
s141,833,0.2233,0,0.284461,0.0437963,0.426604,False,False,False,False
s141,834,0.3862,0.1629,0.304808,0.0437963,0.426604,False,False,False,False
s141,835,0.3559,0.0303,0.315027,0.0437963,0.426604,False,False,False,False
s141,836,0.33,0.0259,0.318021,0.0437963,0.426604,False,False,False,False
s141,837,0.3378,0.0078,0.321977,0.0437963,0.426604,False,False,False,False
s141,838,0.33,0.0078,0.323582,0.0437963,0.426604,False,False,False,False
s141,839,0.3357,0.0057,0.326005,0.0437963,0.426604,False,False,False,False
s141,840,0.3378,0.0021,0.328364,0.0437963,0.426604,False,False,False,False
s141,841,0.3104,0.0274,0.324771,0.0437963,0.426604,False,False,False,True
s141,842,0.33,0.0196,0.325817,0.0437963,0.426604,False,False,False,True
s141,843,0.4508,0.1208,0.350814,0.0437963,0.426604,False,False,False,True
s141,844,0.33,0.1208,0.346651,0.0437963,0.426604,False,False,False,True
s141,845,0.1407,0.1893,0.305461,0.0437963,0.426604,False,False,False,False
s141,846,0.3514,0.2107,0.314649,0.0437963,0.426604,False,False,False,False
s141,847,0.2733,0.0781,0.306379,0.0437963,0.426604,False,False,False,False
s141,848,0.2048,0.0685,0.286063,0.0437963,0.426604,False,False,False,False
s141,849,0.1376,0.0672,0.25637,0.0437963,0.426604,False,False,False,False
s141,850,0.095,0.0426,0.224096,0.0437963,0.426604,False,False,False,False
s141,851,0.07,0.025,0.193277,0.0437963,0.426604,False,False,False,False
s141,852,0.2677,0.1977,0.208162,0.0437963,0.426604,False,False,False,False
s141,853,0.07,0.1977,0.180529,0.0437963,0.426604,False,False,False,False
s141,854,0.3378,0.2678,0.211983,0.0437963,0.426604,False,False,False,False
s141,855,0.2233,0.1145,0.214247,0.0437963,0.426604,False,False,False,False
s141,856,0.2498,0.0265,0.221357,0.0437963,0.426604,False,False,False,False
s141,857,0.11,0.1398,0.199086,0.0437963,0.426604,False,False,False,False
s141,858,0.8033,0.6933,0.319929,0.0437963,0.426604,False,False,False,False
s141,859,0.5433,0.26,0.364603,0.0437963,0.426604,False,False,False,False
s141,860,0.5724,0.0291,0.406162,0.0437963,0.426604,False,False,False,False
s141,861,0.6141,0.0417,0.44775,0.0437963,0.426604,False,False,True,False
s141,862,0.8033,0.1892,0.51886,0.0437963,0.426604,False,False,True,False
